timestamp,parking_lot_id,latitude,longitude,capacity,occupancy,queue_length,vehicle_type,traffic,is_special_day
2016-11-27 08:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,159,2,car,2.0,1
2016-11-27 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,175,2,car,2.0,1
2016-11-27 09:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,210,3,car,2.0,1
2016-11-27 10:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,263,4,bike,2.0,1
2016-11-27 12:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,722,12,bike,9.0,1
2016-11-27 12:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,826,12,cycle,9.0,1
2016-11-27 13:08:00,Others-CCCPS119a,26.14754061,91.72797041,2803,997,11,car,9.0,1
2016-11-27 14:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1154,9,car,9.0,1
2016-11-27 16:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1071,4,truck,2.0,1
2016-11-27 16:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1046,3,cycle,2.0,1
2016-11-28 08:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,283,2,bike,2.0,0
2016-11-28 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,355,2,bike,2.0,0
2016-11-28 09:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,402,2,car,2.0,0
2016-11-28 10:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,470,4,car,2.0,0
2016-11-28 12:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,624,8,car,9.0,0
2016-11-28 12:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,633,8,bike,9.0,0
2016-11-28 13:31:00,Others-CCCPS119a,26.14754061,91.72797041,2803,638,8,car,9.0,0
2016-11-28 14:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,626,6,bike,9.0,0
2016-11-28 15:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,584,4,cycle,2.0,0
2016-11-28 15:41:00,Others-CCCPS119a,26.14754061,91.72797041,2803,553,2,cycle,2.0,0
2016-11-28 16:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,524,2,car,2.0,0
2016-11-28 16:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,488,2,car,2.0,0
2016-11-29 07:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,271,2,car,2.0,0
2016-11-29 08:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,350,2,cycle,2.0,0
2016-11-29 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,429,3,car,2.0,0
2016-11-29 10:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,522,3,truck,2.0,0
2016-11-29 10:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,579,3,bike,2.0,0
2016-11-29 12:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,667,9,car,9.0,0
2016-11-29 13:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,653,7,car,9.0,0
2016-11-29 13:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,634,7,cycle,9.0,0
2016-11-29 15:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,584,2,car,2.0,0
2016-11-29 16:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,552,2,car,2.0,0
2016-11-29 16:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,498,2,car,2.0,0
2016-11-30 08:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,295,1,truck,2.0,0
2016-11-30 08:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,348,2,car,2.0,0
2016-11-30 09:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,451,2,bike,2.0,0
2016-11-30 09:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,523,3,car,2.0,0
2016-11-30 10:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,589,3,cycle,2.0,0
2016-11-30 10:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,645,3,car,2.0,0
2016-11-30 12:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,679,9,car,9.0,0
2016-11-30 12:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,674,9,car,9.0,0
2016-11-30 13:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,663,8,cycle,9.0,0
2016-11-30 13:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,675,8,car,9.0,0
2016-11-30 15:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,634,3,bike,2.0,0
2016-11-30 15:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,595,3,car,2.0,0
2016-11-30 16:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,575,2,cycle,2.0,0
2016-11-30 16:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,559,2,car,2.0,0
2016-12-01 08:05:00,Others-CCCPS119a,26.14754061,91.72797041,2803,276,2,car,2.0,0
2016-12-01 08:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,317,2,car,2.0,0
2016-12-01 08:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,406,2,cycle,2.0,0
2016-12-01 09:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,470,2,truck,2.0,0
2016-12-01 09:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,555,3,bike,2.0,0
2016-12-01 10:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,589,4,bike,2.0,0
2016-12-01 11:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,657,8,car,9.0,0
2016-12-01 12:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,655,8,truck,9.0,0
2016-12-01 12:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,660,9,car,9.0,0
2016-12-01 13:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,655,8,bike,9.0,0
2016-12-01 14:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,630,6,bike,9.0,0
2016-12-01 14:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,607,6,bike,9.0,0
2016-12-01 15:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,588,2,truck,2.0,0
2016-12-01 15:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,540,3,car,2.0,0
2016-12-01 16:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,510,1,car,2.0,0
2016-12-02 07:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,222,1,cycle,2.0,0
2016-12-02 08:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,287,2,car,2.0,0
2016-12-02 09:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,351,2,car,2.0,0
2016-12-02 09:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,390,2,car,2.0,0
2016-12-02 10:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,439,3,bike,2.0,0
2016-12-02 10:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,467,3,car,2.0,0
2016-12-02 11:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,526,8,car,9.0,0
2016-12-02 11:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,571,7,bike,9.0,0
2016-12-02 12:01:00,Others-CCCPS119a,26.14754061,91.72797041,2803,618,8,car,9.0,0
2016-12-02 12:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,643,9,car,9.0,0
2016-12-02 12:58:00,Others-CCCPS119a,26.14754061,91.72797041,2803,652,8,cycle,9.0,0
2016-12-02 13:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,652,7,bike,9.0,0
2016-12-02 15:31:00,Others-CCCPS119a,26.14754061,91.72797041,2803,626,3,bike,2.0,0
2016-12-02 16:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,629,3,car,2.0,0
2016-12-05 08:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,200,2,car,2.0,1
2016-12-05 08:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,243,3,bike,2.0,1
2016-12-05 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,313,3,car,2.0,1
2016-12-05 10:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,451,5,cycle,2.0,1
2016-12-05 12:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,646,12,bike,9.0,1
2016-12-05 13:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,640,11,car,9.0,1
2016-12-05 13:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,631,11,car,9.0,1
2016-12-05 15:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,550,4,bike,2.0,1
2016-12-05 15:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,521,4,truck,2.0,1
2016-12-05 16:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,474,3,car,2.0,1
2016-12-06 07:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,271,2,cycle,2.0,0
2016-12-06 08:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,382,2,truck,2.0,0
2016-12-06 09:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,450,2,car,2.0,0
2016-12-06 10:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,560,4,car,2.0,0
2016-12-06 11:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,639,8,car,9.0,0
2016-12-06 12:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,625,8,car,9.0,0
2016-12-06 12:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,649,9,truck,9.0,0
2016-12-06 13:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,646,8,car,9.0,0
2016-12-06 15:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,589,2,bike,2.0,0
2016-12-06 15:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,558,3,car,2.0,0
2016-12-06 16:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,521,2,bike,2.0,0
2016-12-07 07:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,299,2,car,2.0,0
2016-12-07 08:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,350,2,car,2.0,0
2016-12-07 08:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,426,2,cycle,2.0,0
2016-12-07 09:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,485,2,bike,2.0,0
2016-12-07 12:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,669,9,bike,9.0,0
2016-12-07 12:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,683,8,car,9.0,0
2016-12-07 13:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,684,8,bike,9.0,0
2016-12-07 15:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,646,2,car,2.0,0
2016-12-07 15:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,634,3,bike,2.0,0
2016-12-08 07:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,242,2,truck,2.0,0
2016-12-08 08:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,288,2,car,2.0,0
2016-12-08 08:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,352,1,car,2.0,0
2016-12-08 09:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,454,2,car,2.0,0
2016-12-08 12:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,642,8,bike,9.0,0
2016-12-08 13:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,642,7,bike,9.0,0
2016-12-08 13:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,633,7,car,9.0,0
2016-12-08 15:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,619,2,car,2.0,0
2016-12-08 15:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,590,3,cycle,2.0,0
2016-12-08 16:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,575,3,bike,2.0,0
2016-12-09 08:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,371,2,car,2.0,0
2016-12-09 08:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,392,2,bike,2.0,0
2016-12-09 08:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,427,2,bike,2.0,0
2016-12-09 09:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,466,2,car,2.0,0
2016-12-09 09:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,505,2,car,2.0,0
2016-12-09 10:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,545,4,car,2.0,0
2016-12-09 12:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,611,9,car,9.0,0
2016-12-09 13:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,8,truck,9.0,0
2016-12-09 13:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,7,car,9.0,0
2016-12-09 16:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,577,3,bike,2.0,0
2016-12-10 07:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,366,2,truck,2.0,0
2016-12-10 08:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,382,2,bike,2.0,0
2016-12-10 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,433,3,car,2.0,0
2016-12-10 09:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,464,3,car,2.0,0
2016-12-10 09:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,516,3,car,2.0,0
2016-12-10 10:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,557,3,cycle,2.0,0
2016-12-10 11:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,602,8,truck,9.0,0
2016-12-10 12:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,615,8,bike,9.0,0
2016-12-10 12:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,9,car,9.0,0
2016-12-10 12:55:00,Others-CCCPS119a,26.14754061,91.72797041,2803,615,9,car,9.0,0
2016-12-10 13:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,8,bike,9.0,0
2016-12-10 15:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,3,car,2.0,0
2016-12-10 15:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,613,3,cycle,2.0,0
2016-12-10 15:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,613,3,car,2.0,0
2016-12-10 16:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,615,2,car,2.0,0
2016-12-11 08:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,336,3,car,2.0,1
2016-12-11 08:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,335,3,car,2.0,1
2016-12-11 08:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,346,3,car,2.0,1
2016-12-11 09:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,363,3,car,2.0,1
2016-12-11 09:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,420,3,car,2.0,1
2016-12-11 10:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,479,5,car,2.0,1
2016-12-11 12:32:00,Others-CCCPS119a,26.14754061,91.72797041,2803,615,12,bike,9.0,1
2016-12-11 13:05:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,11,car,9.0,1
2016-12-11 13:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,613,11,car,9.0,1
2016-12-11 14:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,615,9,bike,9.0,1
2016-12-11 15:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,3,cycle,2.0,1
2016-12-11 15:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,608,4,car,2.0,1
2016-12-11 16:25:00,Others-CCCPS119a,26.14754061,91.72797041,2803,613,3,truck,2.0,1
2016-12-12 08:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,219,2,car,2.0,0
2016-12-12 08:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,275,2,car,2.0,0
2016-12-12 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,350,2,car,2.0,0
2016-12-12 09:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,383,2,bike,2.0,0
2016-12-12 10:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,463,3,car,2.0,0
2016-12-12 10:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,513,3,car,2.0,0
2016-12-12 11:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,562,7,car,9.0,0
2016-12-12 12:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,612,8,car,9.0,0
2016-12-12 12:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,615,8,bike,9.0,0
2016-12-12 13:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,614,8,car,9.0,0
2016-12-12 15:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,529,3,car,2.0,0
2016-12-12 16:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,484,2,bike,2.0,0
2016-12-13 08:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,260,2,car,2.0,0
2016-12-13 08:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,305,2,car,2.0,0
2016-12-13 09:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,393,3,bike,2.0,0
2016-12-13 09:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,447,2,car,2.0,0
2016-12-13 12:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,607,9,truck,9.0,0
2016-12-13 13:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,627,8,car,9.0,0
2016-12-13 14:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,552,6,truck,9.0,0
2016-12-13 15:28:00,Others-CCCPS119a,26.14754061,91.72797041,2803,521,3,car,2.0,0
2016-12-13 16:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,485,2,bike,2.0,0
2016-12-13 16:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,455,2,car,2.0,0
2016-12-14 08:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,287,2,car,2.0,0
2016-12-14 08:43:00,Others-CCCPS119a,26.14754061,91.72797041,2803,392,1,car,2.0,0
2016-12-14 09:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,440,3,truck,2.0,0
2016-12-14 09:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,502,3,bike,2.0,0
2016-12-14 10:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,577,4,cycle,2.0,0
2016-12-14 12:02:00,Others-CCCPS119a,26.14754061,91.72797041,2803,643,9,car,9.0,0
2016-12-14 12:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,635,9,bike,9.0,0
2016-12-14 13:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,636,8,car,9.0,0
2016-12-14 13:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,632,8,car,9.0,0
2016-12-14 15:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,584,2,car,2.0,0
2016-12-14 15:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,554,3,car,2.0,0
2016-12-15 07:57:00,Others-CCCPS119a,26.14754061,91.72797041,2803,220,1,bike,2.0,0
2016-12-15 09:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,378,2,bike,2.0,0
2016-12-15 09:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,430,2,car,2.0,0
2016-12-15 09:57:00,Others-CCCPS119a,26.14754061,91.72797041,2803,480,2,car,2.0,0
2016-12-15 12:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,669,9,bike,9.0,0
2016-12-15 13:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,676,8,bike,9.0,0
2016-12-15 14:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,670,7,car,9.0,0
2016-12-15 15:00:00,Others-CCCPS119a,26.14754061,91.72797041,2803,665,5,car,9.0,0
2016-12-15 16:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,666,2,car,2.0,0
2016-12-15 16:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,663,2,bike,2.0,0
2016-12-16 07:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,218,2,car,2.0,0
2016-12-16 08:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,266,2,car,2.0,0
2016-12-16 09:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,362,2,bike,2.0,0
2016-12-16 10:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,410,3,car,2.0,0
2016-12-16 10:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,455,3,car,2.0,0
2016-12-16 11:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,505,7,cycle,9.0,0
2016-12-16 12:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,545,9,car,9.0,0
2016-12-16 12:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,542,8,truck,9.0,0
2016-12-16 13:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,547,7,car,9.0,0
2016-12-16 15:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,550,3,car,2.0,0
2016-12-16 16:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,553,2,car,2.0,0
2016-12-16 16:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,550,2,car,2.0,0
2016-12-17 07:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1000,2,truck,2.0,0
2016-12-17 08:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1010,3,car,2.0,0
2016-12-17 09:00:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1043,3,car,2.0,0
2016-12-17 09:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1095,3,car,2.0,0
2016-12-17 09:59:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1151,3,truck,2.0,0
2016-12-17 12:00:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1219,9,car,9.0,0
2016-12-17 12:26:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1258,9,truck,9.0,0
2016-12-17 13:00:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1272,9,car,9.0,0
2016-12-17 13:27:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,9,car,9.0,0
2016-12-17 14:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,6,car,9.0,0
2016-12-17 15:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1275,3,car,2.0,0
2016-12-17 15:57:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,2,car,2.0,0
2016-12-17 16:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1276,3,bike,2.0,0
2016-12-18 08:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1032,4,cycle,2.0,1
2016-12-18 09:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1048,4,cycle,2.0,1
2016-12-18 09:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1090,4,car,2.0,1
2016-12-18 11:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1261,12,car,9.0,1
2016-12-18 12:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1278,13,car,9.0,1
2016-12-18 12:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,13,car,9.0,1
2016-12-18 13:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,12,bike,9.0,1
2016-12-18 14:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,10,car,9.0,1
2016-12-18 16:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1240,4,bike,2.0,1
2016-12-19 08:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1013,2,bike,2.0,0
2016-12-19 08:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1025,3,car,2.0,0
2016-12-19 09:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1059,3,bike,2.0,0
2016-12-19 09:56:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1140,3,car,2.0,0
2016-12-19 11:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1230,8,car,9.0,0
2016-12-19 12:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1270,10,truck,9.0,0
2016-12-19 12:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1272,9,car,9.0,0
2016-12-19 13:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1272,9,car,9.0,0
2016-12-19 13:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1274,9,bike,9.0,0
2016-12-19 14:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1274,7,car,9.0,0
2016-12-19 15:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1274,3,bike,2.0,0
2016-12-19 15:29:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1277,3,bike,2.0,0
2016-12-19 16:03:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1267,2,cycle,2.0,0
2016-12-19 16:30:00,Others-CCCPS119a,26.14754061,91.72797041,2803,1262,2,bike,2.0,0
2016-10-04 07:59:00,Others-CCCPS135a,26.14749943,91.72800489,3883,1081,2,car,2.0,0
2016-10-04 08:25:00,Others-CCCPS135a,26.14749943,91.72800489,3883,1467,3,bike,2.0,0
2016-10-04 08:59:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2007,2,car,2.0,0
2016-10-04 09:32:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2502,3,bike,2.0,0
2016-10-04 09:59:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2802,3,truck,2.0,0
2016-10-04 10:26:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3035,5,car,2.0,0
2016-10-04 12:29:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3251,11,car,9.0,0
2016-10-04 13:02:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3232,10,car,9.0,0
2016-10-04 13:29:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3184,10,bike,9.0,0
2016-10-04 15:30:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2839,4,car,2.0,0
2016-10-04 16:04:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2656,2,bike,2.0,0
2016-10-04 16:31:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2359,3,car,2.0,0
2016-10-05 07:57:00,Others-CCCPS135a,26.14749943,91.72800489,3883,1104,3,car,2.0,0
2016-10-05 08:30:00,Others-CCCPS135a,26.14749943,91.72800489,3883,1599,2,car,2.0,0
2016-10-05 09:04:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2142,3,car,2.0,0
2016-10-05 09:30:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2552,3,car,2.0,0
2016-10-05 10:04:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2957,4,car,2.0,0
2016-10-05 11:04:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3177,10,car,9.0,0
2016-10-05 12:04:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3213,10,bike,9.0,0
2016-10-05 12:30:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3190,11,bike,9.0,0
2016-10-05 12:57:00,Others-CCCPS135a,26.14749943,91.72800489,3883,3145,11,bike,9.0,0
2016-10-05 15:30:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2782,3,car,2.0,0
2016-10-05 16:04:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2571,3,car,2.0,0
2016-10-05 16:30:00,Others-CCCPS135a,26.14749943,91.72800489,3883,2277,2,bike,2.0,0
